datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_7d;internacoes_7d_l;internacoes_7v7
29/01/2021;DRS 12 Registro;18,43;49;37,61;278754;17,58;46;54;-14,81
29/01/2021;DRS 13 Ribeirão Preto;203,43;249,86;81,42;1477530;16,91;408;426;-4,23
29/01/2021;DRS 14 São João da Boa Vista;72,57;124,86;58,12;809836;15,42;160;189;-15,34
29/01/2021;DRS 15 São José do Rio Preto;258,43;381,57;67,73;1570421;24,3;516;554;-6,86
29/01/2021;DRS 16 Sorocaba;223,57;310,86;71,92;2461760;12,63;424;456;-7,02
29/01/2021;DRS 17 Taubaté;374,29;462,43;80,94;2489629;18,57;839;938;-10,55
29/01/2021;Estado de São Paulo;6081,14;8764;69,39;44639899;19,63;10962;11899;-7,87
30/01/2021;Município de São Paulo;2180;3076,57;70,86;11869660;25,92;3176;3742;-15,13
30/01/2021;Grande SP Leste;283,14;413,14;68,53;2977781;13,87;440;534;-17,6
30/01/2021;Grande SP Norte;34,29;59;58,12;603465;9,78;77;62;24,19
30/01/2021;Grande SP Oeste;145,43;297,57;48,87;1858252;16,01;299;319;-6,27
30/01/2021;Grande SP Sudeste;574,86;841,43;68,32;2690590;31,27;1045;1061;-1,51
30/01/2021;Grande SP Sudoeste;53,43;95,14;56,16;1138499;8,36;147;171;-14,04
30/01/2021;DRS 02 Araçatuba;77,57;126,43;61,35;764041;16,55;108;127;-14,96
30/01/2021;DRS 03 Araraquara;90,29;139,71;64,63;991435;14,09;273;265;3,02
30/01/2021;DRS 04 Baixada Santista;184,14;398,29;46,23;1831884;21,74;206;248;-16,94
30/01/2021;DRS 05 Barretos;68,57;93,29;73,5;425090;21,95;130;127;2,36
30/01/2021;DRS 06 Bauru;217,57;246,71;88,19;1741281;14,17;500;510;-1,96
30/01/2021;DRS 07 Campinas;525,86;763,71;68,86;4562125;16,74;931;961;-3,12
30/01/2021;DRS 08 Franca;93,14;111,57;83,48;696336;16,02;145;163;-11,04
30/01/2021;DRS 09 Marília;157,29;193,86;81,14;1109670;17,47;361;341;5,87
30/01/2021;DRS 10 Piracicaba;174,14;266,29;65,39;1539600;17,3;408;388;5,15
30/01/2021;DRS 11 Presidente Prudente;62,57;85,14;73,49;752260;11,32;182;179;1,68
30/01/2021;DRS 12 Registro;18,14;49;37,02;278754;17,58;50;59;-15,25
30/01/2021;DRS 13 Ribeirão Preto;201,71;249,57;80,82;1477530;16,89;429;421;1,9
30/01/2021;DRS 14 São João da Boa Vista;71,71;126,14;56,85;809836;15,58;151;180;-16,11
30/01/2021;DRS 15 São José do Rio Preto;253,86;384,71;65,99;1570421;24,5;499;565;-11,68
30/01/2021;DRS 16 Sorocaba;223,86;313,14;71,49;2461760;12,72;439;439;0
30/01/2021;DRS 17 Taubaté;376,14;463,86;81,09;2489629;18,63;824;926;-11,02
30/01/2021;Estado de São Paulo;6067,71;8794,29;69;44639899;19,7;10820;11788;-8,21
31/01/2021;Município de São Paulo;2166,29;3080,57;70,32;11869660;25,95;3168;3700;-14,38
31/01/2021;Grande SP Leste;282,71;412,71;68,5;2977781;13,86;445;518;-14,09
31/01/2021;Grande SP Norte;34,86;59,43;58,66;603465;9,85;63;69;-8,7
31/01/2021;Grande SP Oeste;141,43;297;47,62;1858252;15,98;278;326;-14,72
31/01/2021;Grande SP Sudeste;570,86;843,71;67,66;2690590;31,36;1003;1087;-7,73
31/01/2021;Grande SP Sudoeste;51,86;95,29;54,42;1138499;8,37;144;171;-15,79
31/01/2021;DRS 02 Araçatuba;76,29;128,14;59,54;764041;16,77;109;125;-12,8
31/01/2021;DRS 03 Araraquara;93;138,14;67,32;991435;13,93;279;261;6,9
31/01/2021;DRS 04 Baixada Santista;182,57;395,86;46,12;1831884;21,61;208;244;-14,75
31/01/2021;DRS 05 Barretos;67,71;93,29;72,58;425090;21,95;131;130;0,77
31/01/2021;DRS 06 Bauru;220,57;248,86;88,63;1741281;14,29;515;500;3
31/01/2021;DRS 07 Campinas;530,57;765;69,36;4562125;16,77;916;961;-4,68
31/01/2021;DRS 08 Franca;92,71;110,71;83,74;696336;15,9;148;164;-9,76
31/01/2021;DRS 09 Marília;156,57;195,29;80,17;1109670;17,6;343;351;-2,28
31/01/2021;DRS 10 Piracicaba;176,14;273,29;64,45;1539600;17,75;405;392;3,32
31/01/2021;DRS 11 Presidente Prudente;62,86;85,86;73,21;752260;11,41;176;175;0,57
31/01/2021;DRS 12 Registro;18,14;49;37,02;278754;17,58;52;56;-7,14
31/01/2021;DRS 13 Ribeirão Preto;200,14;249,14;80,33;1477530;16,86;445;410;8,54
31/01/2021;DRS 14 São João da Boa Vista;72;127,43;56,5;809836;15,74;161;175;-8
31/01/2021;DRS 15 São José do Rio Preto;247,29;387,71;63,78;1570421;24,69;490;565;-13,27
31/01/2021;DRS 16 Sorocaba;222,43;314,86;70,64;2461760;12,79;436;428;1,87
31/01/2021;DRS 17 Taubaté;376,43;465,86;80,8;2489629;18,71;822;869;-5,41
31/01/2021;Estado de São Paulo;6043,43;8817,14;68,54;44639899;19,75;10737;11677;-8,05
01/02/2021;Município de São Paulo;2160,14;3091,14;69,88;11869660;26,04;3146;3652;-13,86
01/02/2021;Grande SP Leste;281,57;412,57;68,25;2977781;13,85;440;500;-12
01/02/2021;Grande SP Norte;35,43;59,29;59,76;603465;9,82;59;70;-15,71
01/02/2021;Grande SP Oeste;138;297;46,46;1858252;15,98;266;322;-17,39
01/02/2021;Grande SP Sudeste;570,71;847;67,38;2690590;31,48;996;1092;-8,79
01/02/2021;Grande SP Sudoeste;49,43;95,57;51,72;1138499;8,39;147;168;-12,5
01/02/2021;DRS 02 Araçatuba;75,86;129,14;58,74;764041;16,9;110;124;-11,29
01/02/2021;DRS 03 Araraquara;97,57;137,43;71;991435;13,86;292;257;13,62
01/02/2021;DRS 04 Baixada Santista;179;393,14;45,53;1831884;21,46;207;255;-18,82
01/02/2021;DRS 05 Barretos;67,43;93,14;72,4;425090;21,91;143;123;16,26
01/02/2021;DRS 06 Bauru;223;250,57;89;1741281;14,39;536;497;7,85
01/02/2021;DRS 07 Campinas;532;762,57;69,76;4562125;16,72;896;940;-4,68
01/02/2021;DRS 08 Franca;92,86;109,86;84,53;696336;15,78;157;160;-1,88
01/02/2021;DRS 09 Marília;155,14;195,29;79,44;1109670;17,6;344;354;-2,82
01/02/2021;DRS 10 Piracicaba;179,71;280,29;64,12;1539600;18,21;402;390;3,08
01/02/2021;DRS 11 Presidente Prudente;63,86;87,29;73,16;752260;11,6;181;170;6,47
01/02/2021;DRS 12 Registro;17,86;49;36,45;278754;17,58;50;59;-15,25
01/02/2021;DRS 13 Ribeirão Preto;199;250,14;79,56;1477530;16,93;445;402;10,7
01/02/2021;DRS 14 São João da Boa Vista;71,57;128,71;55,61;809836;15,89;160;174;-8,05
01/02/2021;DRS 15 São José do Rio Preto;243,43;390,86;62,28;1570421;24,89;486;557;-12,75
01/02/2021;DRS 16 Sorocaba;221,29;317,14;69,78;2461760;12,88;454;402;12,94
01/02/2021;DRS 17 Taubaté;377,14;469;80,41;2489629;18,84;807;871;-7,35
01/02/2021;Estado de São Paulo;6032;8846,14;68,19;44639899;19,82;10724;11539;-7,06
02/02/2021;Município de São Paulo;2155,14;3093,86;69,66;11869660;26,07;3137;3565;-12,01
02/02/2021;Grande SP Leste;276,29;412;67,06;2977781;13,84;432;491;-12,02
02/02/2021;Grande SP Norte;34,29;59,29;57,83;603465;9,82;59;72;-18,06
02/02/2021;Grande SP Oeste;133,29;298,14;44,71;1858252;16,04;265;310;-14,52
02/02/2021;Grande SP Sudeste;570;846,14;67,36;2690590;31,45;990;1103;-10,24
02/02/2021;Grande SP Sudoeste;46,86;95,71;48,96;1138499;8,41;152;162;-6,17
02/02/2021;DRS 02 Araçatuba;72,71;128,43;56,61;764041;16,81;118;122;-3,28
02/02/2021;DRS 03 Araraquara;101,29;136,14;74,4;991435;13,73;311;250;24,4
02/02/2021;DRS 04 Baixada Santista;175,86;392;44,86;1831884;21,4;206;242;-14,88
02/02/2021;DRS 05 Barretos;65,86;93,14;70,71;425090;21,91;137;131;4,58
02/02/2021;DRS 06 Bauru;226;253,43;89,18;1741281;14,55;539;511;5,48
02/02/2021;DRS 07 Campinas;535,43;762,57;70,21;4562125;16,72;886;942;-5,94
02/02/2021;DRS 08 Franca;93,43;109,14;85,61;696336;15,67;152;162;-6,17
02/02/2021;DRS 09 Marília;153,43;195,29;78,57;1109670;17,6;317;356;-10,96
02/02/2021;DRS 10 Piracicaba;184,29;285,14;64,63;1539600;18,52;399;400;-0,25
02/02/2021;DRS 11 Presidente Prudente;64;90,14;71;752260;11,98;177;175;1,14
02/02/2021;DRS 12 Registro;18,57;49;37,9;278754;17,58;49;54;-9,26
02/02/2021;DRS 13 Ribeirão Preto;196,86;250,86;78,47;1477530;16,98;447;407;9,83
02/02/2021;DRS 14 São João da Boa Vista;71,29;129,86;54,9;809836;16,04;172;167;2,99
02/02/2021;DRS 15 São José do Rio Preto;238,57;393,71;60,6;1570421;25,07;475;550;-13,64
02/02/2021;DRS 16 Sorocaba;220,14;318,14;69,2;2461760;12,92;465;417;11,51
02/02/2021;DRS 17 Taubaté;375,14;471,57;79,55;2489629;18,94;790;865;-8,67
02/02/2021;Estado de São Paulo;6008,71;8863,71;67,79;44639899;19,86;10675;11454;-6,8
03/02/2021;Município de São Paulo;2157,43;3091;69,8;11869660;26,04;3147;3464;-9,15
03/02/2021;Grande SP Leste;274,43;410,71;66,82;2977781;13,79;425;484;-12,19
03/02/2021;Grande SP Norte;32,86;60,57;54,25;603465;10,04;64;68;-5,88
03/02/2021;Grande SP Oeste;131,57;297,43;44,24;1858252;16,01;279;302;-7,62
03/02/2021;Grande SP Sudeste;568;845,43;67,18;2690590;31,42;994;1078;-7,79
03/02/2021;Grande SP Sudoeste;45,86;96,86;47,35;1138499;8,51;160;153;4,58
03/02/2021;DRS 02 Araçatuba;70,71;126,57;55,87;764041;16,57;113;125;-9,6
03/02/2021;DRS 03 Araraquara;104,57;134,29;77,87;991435;13,55;314;252;24,6
03/02/2021;DRS 04 Baixada Santista;176,43;393,43;44,84;1831884;21,48;219;233;-6,01
03/02/2021;DRS 05 Barretos;62,57;93,14;67,18;425090;21,91;124;142;-12,68
03/02/2021;DRS 06 Bauru;228,71;255,57;89,49;1741281;14,68;543;502;8,17
03/02/2021;DRS 07 Campinas;540,43;759,43;71,16;4562125;16,65;846;950;-10,95
03/02/2021;DRS 08 Franca;93,43;108,86;85,83;696336;15,63;150;161;-6,83
03/02/2021;DRS 09 Marília;151,86;195,86;77,53;1109670;17,65;306;362;-15,47
03/02/2021;DRS 10 Piracicaba;187,86;289,86;64,81;1539600;18,83;406;407;-0,25
03/02/2021;DRS 11 Presidente Prudente;64,57;92,29;69,96;752260;12,27;181;174;4,02
03/02/2021;DRS 12 Registro;19,14;49;39,06;278754;17,58;43;56;-23,21
03/02/2021;DRS 13 Ribeirão Preto;194,86;253,43;76,89;1477530;17,15;421;417;0,96
03/02/2021;DRS 14 São João da Boa Vista;69,86;128,14;54,52;809836;15,82;169;160;5,62
03/02/2021;DRS 15 São José do Rio Preto;236,71;394,57;59,99;1570421;25,13;472;541;-12,75
03/02/2021;DRS 16 Sorocaba;222;319;69,59;2461760;12,96;483;421;14,73
03/02/2021;DRS 17 Taubaté;375,86;477;78,8;2489629;19,16;780;845;-7,69
03/02/2021;Estado de São Paulo;6009,71;8872,43;67,73;44639899;19,88;10639;11297;-5,82
04/02/2021;Município de São Paulo;2145,29;3087,71;69,48;11869660;26,01;3125;3359;-6,97
04/02/2021;Grande SP Leste;269,71;409,86;65,81;2977781;13,76;430;450;-4,44
04/02/2021;Grande SP Norte;33;60,57;54,48;603465;10,04;72;68;5,88
04/02/2021;Grande SP Oeste;131,57;298,14;44,13;1858252;16,04;284;296;-4,05
04/02/2021;Grande SP Sudeste;564,71;846,14;66,74;2690590;31,45;1001;1067;-6,19
04/02/2021;Grande SP Sudoeste;45,57;98;46,5;1138499;8,61;165;151;9,27
04/02/2021;DRS 02 Araçatuba;69,14;127,43;54,26;764041;16,68;106;129;-17,83
04/02/2021;DRS 03 Araraquara;109;133,14;81,87;991435;13,43;311;259;20,08
04/02/2021;DRS 04 Baixada Santista;173,71;391,86;44,33;1831884;21,39;214;223;-4,04
04/02/2021;DRS 05 Barretos;61,71;93,14;66,26;425090;21,91;131;138;-5,07
04/02/2021;DRS 06 Bauru;232,86;259,29;89,81;1741281;14,89;563;488;15,37
04/02/2021;DRS 07 Campinas;540,29;753,43;71,71;4562125;16,51;802;939;-14,59
04/02/2021;DRS 08 Franca;92,71;108,43;85,5;696336;15,57;153;162;-5,56
04/02/2021;DRS 09 Marília;149,57;196,86;75,98;1109670;17,74;290;371;-21,83
04/02/2021;DRS 10 Piracicaba;191;294;64,97;1539600;19,1;421;413;1,94
04/02/2021;DRS 11 Presidente Prudente;64,29;94;68,39;752260;12,5;178;180;-1,11
04/02/2021;DRS 12 Registro;19,57;49;39,94;278754;17,58;45;51;-11,76
04/02/2021;DRS 13 Ribeirão Preto;193,14;254,71;75,83;1477530;17,24;418;415;0,72
04/02/2021;DRS 14 São João da Boa Vista;68,57;127,71;53,69;809836;15,77;173;162;6,79
04/02/2021;DRS 15 São José do Rio Preto;237,43;395,43;60,04;1570421;25,18;472;520;-9,23
04/02/2021;DRS 16 Sorocaba;223,43;319,86;69,85;2461760;12,99;497;418;18,9
04/02/2021;DRS 17 Taubaté;375,57;480,71;78,13;2489629;19,31;750;834;-10,07
04/02/2021;Estado de São Paulo;5991,86;8879,43;67,48;44639899;19,89;10601;11093;-4,44
05/02/2021;Município de São Paulo;2138;3081;69,39;11869660;25,96;3123;3280;-4,79
05/02/2021;Grande SP Leste;267,71;409,86;65,32;2977781;13,76;408;442;-7,69
05/02/2021;Grande SP Norte;33,86;60,57;55,9;603465;10,04;65;77;-15,58
05/02/2021;Grande SP Oeste;132,29;297,14;44,52;1858252;15,99;290;303;-4,29
05/02/2021;Grande SP Sudeste;560;846,57;66,15;2690590;31,46;1001;1058;-5,39
05/02/2021;Grande SP Sudoeste;44,86;99,71;44,99;1138499;8,76;177;139;27,34
05/02/2021;DRS 02 Araçatuba;68,14;127;53,65;764041;16,62;112;114;-1,75
05/02/2021;DRS 03 Araraquara;112,57;131,43;85,65;991435;13,26;309;273;13,19
05/02/2021;DRS 04 Baixada Santista;174,29;392,71;44,38;1831884;21,44;231;216;6,94
05/02/2021;DRS 05 Barretos;62;94,14;65,86;425090;22,15;144;133;8,27
05/02/2021;DRS 06 Bauru;234,86;260,71;90,08;1741281;14,97;554;495;11,92
05/02/2021;DRS 07 Campinas;541,43;753,86;71,82;4562125;16,52;777;924;-15,91
05/02/2021;DRS 08 Franca;92,71;108,29;85,61;696336;15,55;163;150;8,67
05/02/2021;DRS 09 Marília;148,86;197,29;75,45;1109670;17,78;273;375;-27,2
05/02/2021;DRS 10 Piracicaba;194;298,86;64,91;1539600;19,41;436;405;7,65
05/02/2021;DRS 11 Presidente Prudente;64;95,57;66,97;752260;12,7;187;185;1,08
05/02/2021;DRS 12 Registro;20,57;49;41,98;278754;17,58;50;46;8,7
05/02/2021;DRS 13 Ribeirão Preto;194,43;256,29;75,86;1477530;17,35;420;408;2,94
05/02/2021;DRS 14 São João da Boa Vista;69,29;127,57;54,32;809836;15,75;175;160;9,37
05/02/2021;DRS 15 São José do Rio Preto;236,71;396,43;59,71;1570421;25,24;479;516;-7,17
05/02/2021;DRS 16 Sorocaba;223;320,71;69,53;2461760;13,03;500;424;17,92
05/02/2021;DRS 17 Taubaté;370,86;486;76,31;2489629;19,52;720;839;-14,18
05/02/2021;Estado de São Paulo;5984,43;8890,71;67,31;44639899;19,92;10594;10962;-3,36
06/02/2021;Município de São Paulo;2129,57;3080,57;69,13;11869660;25,95;3096;3176;-2,52
06/02/2021;Grande SP Leste;266,29;408,71;65,15;2977781;13,73;402;440;-8,64
06/02/2021;Grande SP Norte;34,43;60,57;56,84;603465;10,04;64;77;-16,88
06/02/2021;Grande SP Oeste;132,29;297,86;44,41;1858252;16,03;284;299;-5,02
06/02/2021;Grande SP Sudeste;556,57;846,29;65,77;2690590;31,45;1001;1045;-4,21
06/02/2021;Grande SP Sudoeste;45,57;101,14;45,06;1138499;8,88;170;147;15,65
06/02/2021;DRS 02 Araçatuba;66,43;127;52,31;764041;16,62;126;108;16,67
06/02/2021;DRS 03 Araraquara;116,43;130,43;89,27;991435;13,16;328;273;20,15
06/02/2021;DRS 04 Baixada Santista;176,14;393,29;44,79;1831884;21,47;232;206;12,62
06/02/2021;DRS 05 Barretos;62;94,14;65,86;425090;22,15;157;130;20,77
06/02/2021;DRS 06 Bauru;237,57;264;89,99;1741281;15,16;561;500;12,2
06/02/2021;DRS 07 Campinas;541,86;747,86;72,45;4562125;16,39;748;931;-19,66
06/02/2021;DRS 08 Franca;93;108,43;85,77;696336;15,57;168;145;15,86
06/02/2021;DRS 09 Marília;147,43;198,14;74,41;1109670;17,86;279;361;-22,71
06/02/2021;DRS 10 Piracicaba;196;300,71;65,18;1539600;19,53;434;408;6,37
06/02/2021;DRS 11 Presidente Prudente;64,14;97,71;65,64;752260;12,99;188;182;3,3
06/02/2021;DRS 12 Registro;21,14;49;43,14;278754;17,58;41;50;-18
06/02/2021;DRS 13 Ribeirão Preto;195,14;259,57;75,18;1477530;17,57;407;429;-5,13
06/02/2021;DRS 14 São João da Boa Vista;69,29;127,71;54,26;809836;15,77;194;151;28,48
06/02/2021;DRS 15 São José do Rio Preto;237,57;397,29;59,8;1570421;25,3;483;499;-3,21
06/02/2021;DRS 16 Sorocaba;224;321,57;69,66;2461760;13,06;484;439;10,25
06/02/2021;DRS 17 Taubaté;366,14;494,14;74,1;2489629;19,85;739;824;-10,32
06/02/2021;Estado de São Paulo;5979;8906,14;67,13;44639899;19,95;10586;10820;-2,16
07/02/2021;Município de São Paulo;2126;3080;69,03;11869660;25,95;3024;3168;-4,55
07/02/2021;Grande SP Leste;261,43;406,71;64,28;2977781;13,66;387;445;-13,03
07/02/2021;Grande SP Norte;33,86;60,57;55,9;603465;10,04;69;63;9,52
07/02/2021;Grande SP Oeste;134,14;299,43;44,8;1858252;16,11;267;278;-3,96
07/02/2021;Grande SP Sudeste;557,86;845,57;65,97;2690590;31,43;1010;1003;0,7
07/02/2021;Grande SP Sudoeste;46,71;102,86;45,41;1138499;9,03;164;144;13,89
07/02/2021;DRS 02 Araçatuba;65,57;127;51,63;764041;16,62;125;109;14,68
07/02/2021;DRS 03 Araraquara;120;131,29;91,4;991435;13,24;348;279;24,73
07/02/2021;DRS 04 Baixada Santista;177,57;394,71;44,99;1831884;21,55;263;208;26,44
07/02/2021;DRS 05 Barretos;62,57;94;66,56;425090;22,11;164;131;25,19
07/02/2021;DRS 06 Bauru;240,57;266,43;90,29;1741281;15,3;578;515;12,23
07/02/2021;DRS 07 Campinas;546,57;753,14;72,57;4562125;16,51;747;916;-18,45
07/02/2021;DRS 08 Franca;93,14;109,71;84,9;696336;15,76;157;148;6,08
07/02/2021;DRS 09 Marília;146,43;198;73,95;1109670;17,84;299;343;-12,83
07/02/2021;DRS 10 Piracicaba;197,57;302;65,42;1539600;19,62;441;405;8,89
07/02/2021;DRS 11 Presidente Prudente;64,71;99,71;64,9;752260;13,25;201;176;14,2
07/02/2021;DRS 12 Registro;21,57;49;44,02;278754;17,58;43;52;-17,31
07/02/2021;DRS 13 Ribeirão Preto;196,71;263,29;74,71;1477530;17,82;413;445;-7,19
07/02/2021;DRS 14 São João da Boa Vista;68,57;128,14;53,51;809836;15,82;197;161;22,36
07/02/2021;DRS 15 São José do Rio Preto;238,71;398,86;59,85;1570421;25,4;494;490;0,82
07/02/2021;DRS 16 Sorocaba;225;322,43;69,78;2461760;13,1;486;436;11,47
07/02/2021;DRS 17 Taubaté;363;501,86;72,33;2489629;20,16;714;822;-13,14
07/02/2021;Estado de São Paulo;5988,29;8934,71;67,02;44639899;20,02;10591;10737;-1,36
08/02/2021;Município de São Paulo;2118,86;3068,14;69,06;11869660;25,85;2995;3146;-4,8
08/02/2021;Grande SP Leste;255,57;402,43;63,51;2977781;13,51;375;440;-14,77
08/02/2021;Grande SP Norte;33,57;60,71;55,3;603465;10,06;66;59;11,86
08/02/2021;Grande SP Oeste;135,71;300,29;45,19;1858252;16,16;257;266;-3,38
08/02/2021;Grande SP Sudeste;555;845,71;65,63;2690590;31,43;1006;996;1
08/02/2021;Grande SP Sudoeste;49,14;105,14;46,74;1138499;9,23;158;147;7,48
08/02/2021;DRS 02 Araçatuba;64,29;126,86;50,68;764041;16,6;119;110;8,18
08/02/2021;DRS 03 Araraquara;122,29;133;91,95;991435;13,41;355;292;21,58
08/02/2021;DRS 04 Baixada Santista;177,86;396,29;44,88;1831884;21,63;272;207;31,4
08/02/2021;DRS 05 Barretos;62,57;94;66,56;425090;22,11;166;143;16,08
08/02/2021;DRS 06 Bauru;246,43;271,43;90,79;1741281;15,59;553;536;3,17
08/02/2021;DRS 07 Campinas;549,57;755,86;72,71;4562125;16,57;736;896;-17,86
08/02/2021;DRS 08 Franca;93;112;83,04;696336;16,08;148;157;-5,73
08/02/2021;DRS 09 Marília;145,43;199,29;72,97;1109670;17,96;294;344;-14,53
08/02/2021;DRS 10 Piracicaba;197,43;303,14;65,13;1539600;19,69;452;402;12,44
08/02/2021;DRS 11 Presidente Prudente;65,86;101,57;64,84;752260;13,5;196;181;8,29
08/02/2021;DRS 12 Registro;22,43;49;45,78;278754;17,58;48;50;-4
08/02/2021;DRS 13 Ribeirão Preto;198,71;267,14;74,38;1477530;18,08;413;445;-7,19
08/02/2021;DRS 14 São João da Boa Vista;70,57;128,57;54,89;809836;15,88;201;160;25,63
08/02/2021;DRS 15 São José do Rio Preto;240,43;399,57;60,17;1570421;25,44;496;486;2,06
08/02/2021;DRS 16 Sorocaba;223,43;322,14;69,36;2461760;13,09;476;454;4,85
08/02/2021;DRS 17 Taubaté;357,57;508,86;70,27;2489629;20,44;705;807;-12,64
08/02/2021;Estado de São Paulo;5985,71;8951,14;66,87;44639899;20,05;10487;10724;-2,21
09/02/2021;Município de São Paulo;2108,43;3056,57;68,98;11869660;25,75;2990;3137;-4,69
09/02/2021;Grande SP Leste;254,14;398,71;63,74;2977781;13,39;392;432;-9,26
09/02/2021;Grande SP Norte;33,14;60,71;54,59;603465;10,06;62;59;5,08
09/02/2021;Grande SP Oeste;139,43;298,29;46,74;1858252;16,05;264;265;-0,38
09/02/2021;Grande SP Sudeste;555,71;851,71;65,25;2690590;31,66;1004;990;1,41
09/02/2021;Grande SP Sudoeste;50,14;106,86;46,92;1138499;9,39;162;152;6,58
09/02/2021;DRS 02 Araçatuba;63,71;126,86;50,22;764041;16,6;114;118;-3,39
09/02/2021;DRS 03 Araraquara;126,29;136,71;92,38;991435;13,79;357;311;14,79
09/02/2021;DRS 04 Baixada Santista;177,14;396,86;44,64;1831884;21,66;276;206;33,98
09/02/2021;DRS 05 Barretos;63,57;94;67,63;425090;22,11;180;137;31,39
09/02/2021;DRS 06 Bauru;250,14;273;91,63;1741281;15,68;553;539;2,6
09/02/2021;DRS 07 Campinas;547,14;757,57;72,22;4562125;16,61;710;886;-19,86
09/02/2021;DRS 08 Franca;93,43;114;81,96;696336;16,37;150;152;-1,32
09/02/2021;DRS 09 Marília;145;200,14;72,45;1109670;18,04;304;317;-4,1
09/02/2021;DRS 10 Piracicaba;197,29;303,57;64,99;1539600;19,72;456;399;14,29
09/02/2021;DRS 11 Presidente Prudente;68,43;102;67,09;752260;13,56;201;177;13,56
09/02/2021;DRS 12 Registro;23;49;46,94;278754;17,58;55;49;12,24
09/02/2021;DRS 13 Ribeirão Preto;201,29;270,29;74,47;1477530;18,29;400;447;-10,51
09/02/2021;DRS 14 São João da Boa Vista;72;129,29;55,69;809836;15,96;201;172;16,86
09/02/2021;DRS 15 São José do Rio Preto;244,71;400,43;61,11;1570421;25,5;494;475;4
09/02/2021;DRS 16 Sorocaba;222;321,57;69,04;2461760;13,06;425;465;-8,6
09/02/2021;DRS 17 Taubaté;353,14;516,71;68,34;2489629;20,75;674;790;-14,68
09/02/2021;Estado de São Paulo;5989,29;8964,86;66,81;44639899;20,08;10424;10675;-2,35
10/02/2021;Município de São Paulo;2093,71;3046,86;68,72;11869660;25,67;2937;3147;-6,67
10/02/2021;Grande SP Leste;252,29;395,29;63,82;2977781;13,27;387;425;-8,94
10/02/2021;Grande SP Norte;33;59,43;55,53;603465;9,85;57;64;-10,94
10/02/2021;Grande SP Oeste;142,14;299,71;47,43;1858252;16,13;261;279;-6,45
10/02/2021;Grande SP Sudeste;556,29;856;64,99;2690590;31,81;1018;994;2,41
10/02/2021;Grande SP Sudoeste;49,57;107,29;46,2;1138499;9,42;162;160;1,25
10/02/2021;DRS 02 Araçatuba;63,86;126,14;50,63;764041;16,51;116;113;2,65
10/02/2021;DRS 03 Araraquara;130,29;140,43;92,78;991435;14,16;379;314;20,7
10/02/2021;DRS 04 Baixada Santista;174,43;397,57;43,87;1831884;21,7;265;219;21
10/02/2021;DRS 05 Barretos;65,71;94;69,9;425090;22,11;183;124;47,58
10/02/2021;DRS 06 Bauru;253,43;274,57;92,3;1741281;15,77;544;543;0,18
10/02/2021;DRS 07 Campinas;545,86;759,14;71,91;4562125;16,64;699;846;-17,38
10/02/2021;DRS 08 Franca;94,14;116,14;81,06;696336;16,68;149;150;-0,67
10/02/2021;DRS 09 Marília;144,43;200,29;72,11;1109670;18,05;301;306;-1,63
10/02/2021;DRS 10 Piracicaba;197,57;304,71;64,84;1539600;19,79;453;406;11,58
10/02/2021;DRS 11 Presidente Prudente;70,57;102,57;68,8;752260;13,63;189;181;4,42
10/02/2021;DRS 12 Registro;23,86;49;48,69;278754;17,58;60;43;39,53
10/02/2021;DRS 13 Ribeirão Preto;203,29;271,86;74,78;1477530;18,4;411;421;-2,38
10/02/2021;DRS 14 São João da Boa Vista;75,29;131;57,47;809836;16,18;217;169;28,4
10/02/2021;DRS 15 São José do Rio Preto;249,43;400,43;62,29;1570421;25,5;484;472;2,54
10/02/2021;DRS 16 Sorocaba;220,29;322,29;68,35;2461760;13,09;414;483;-14,29
10/02/2021;DRS 17 Taubaté;347,14;521,71;66,54;2489629;20,96;640;780;-17,95
10/02/2021;Estado de São Paulo;5986,57;8976,43;66,69;44639899;20,11;10326;10639;-2,94
11/02/2021;Município de São Paulo;2084,57;3039,14;68,59;11869660;25,6;2933;3125;-6,14
11/02/2021;Grande SP Leste;252,29;391,86;64,38;2977781;13,16;388;430;-9,77
11/02/2021;Grande SP Norte;31,86;59,57;53,48;603465;9,87;50;72;-30,56
11/02/2021;Grande SP Oeste;146,43;299,29;48,93;1858252;16,11;238;284;-16,2
11/02/2021;Grande SP Sudeste;558,14;858;65,05;2690590;31,89;1008;1001;0,7
11/02/2021;Grande SP Sudoeste;48,29;107,71;44,83;1138499;9,46;171;165;3,64
11/02/2021;DRS 02 Araçatuba;65,43;124,71;52,47;764041;16,32;125;106;17,92
11/02/2021;DRS 03 Araraquara;133,57;144;92,76;991435;14,52;385;311;23,79
11/02/2021;DRS 04 Baixada Santista;173;399,43;43,31;1831884;21,8;268;214;25,23
11/02/2021;DRS 05 Barretos;66,86;94;71,13;425090;22,11;171;131;30,53
11/02/2021;DRS 06 Bauru;256;275,71;92,85;1741281;15,83;515;563;-8,53
11/02/2021;DRS 07 Campinas;544,86;761;71,6;4562125;16,68;716;802;-10,72
11/02/2021;DRS 08 Franca;94;117,43;80,05;696336;16,86;147;153;-3,92
11/02/2021;DRS 09 Marília;145,29;199,43;72,85;1109670;17,97;298;290;2,76
